 Title,Date,Duration,Exercise,"Superset id",Weight,Reps,Distance,Time,"Set Type"
PUSH,"2026-04-21 11:36:31",00:57:38,"Triceps Pushdown",,32.500,7,,,NORMAL_SET
PUSH,"2026-04-21 11:36:31",00:57:38,"Triceps Pushdown",,30.000,9,,,NORMAL_SET
PUSH,"2026-04-21 11:36:31",00:57:38,"Triceps Pushdown",,30.000,9,,,NORMAL_SET
PUSH,"2026-04-21 11:36:31",00:57:38,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-04-21 11:36:31",00:57:38,"Lever Lateral Raise",,20.000,10,,,DROP_SET
PUSH,"2026-04-21 11:36:31",00:57:38,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-04-21 11:36:31",00:57:38,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-04-21 11:36:31",00:57:38,"Lever Lateral Raise",,20.000,10,,,DROP_SET
PUSH,"2026-04-21 11:36:31",00:57:38,"Lever Lateral Raise",,15.000,9,,,DROP_SET
PUSH,"2026-04-21 11:36:31",00:57:38,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-04-21 11:36:31",00:57:38,"Lever Lateral Raise",,20.000,7,,,DROP_SET
PUSH,"2026-04-21 11:36:31",00:57:38,"Lever Lateral Raise",,15.000,8,,,DROP_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Barbell Lying Row on Rack",,65.000,12,,,TOP_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Barbell Lying Row on Rack",,65.000,11,,,TOP_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Barbell Lying Row on Rack",,55.000,12,,,BACK_OFF_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Lever High Row",,100.000,7,,,TOP_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Lever High Row",,80.000,10,,,BACK_OFF_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Lever High Row",,80.000,10,,,NORMAL_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Lever One Arm Low Row",,80.000,7,,,TOP_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Lever One Arm Low Row",,70.000,9,,,NORMAL_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Lever One Arm Low Row",,70.000,8,,,NORMAL_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Cable Unilateral Bicep Curl",,25.000,9,,,NORMAL_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Cable Unilateral Bicep Curl",,20.000,10,,,NORMAL_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Cable Unilateral Bicep Curl",,20.000,8,,,NORMAL_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Cross Body Hammer Curl",,14.000,9,,,NORMAL_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Cross Body Hammer Curl",,14.000,10,,,NORMAL_SET
PULL,"2026-04-20 11:27:43",00:50:53,"Cross Body Hammer Curl",,14.000,3,,,MYO_REPS_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Incline Chest Press",,40.000,12,,,WARMUP_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Incline Chest Press",,80.000,2,,,FEEDER_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Incline Chest Press",,100.000,5,,,TOP_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Incline Chest Press",,80.000,9,,,BACK_OFF_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Chest Press",,65.000,8,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Chest Press",,55.000,7,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Chest Press",,60.000,6,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Military Press",,70.000,9,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Military Press",,70.000,7,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Military Press",,65.000,7,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Military Press",,40.000,6,,,DROP_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"High Pulley Overhead Tricep Extension",,37.500,11,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"High Pulley Overhead Tricep Extension",,37.500,10,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"High Pulley Overhead Tricep Extension",,37.500,9,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Triceps Pushdown",,32.500,8,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Triceps Pushdown",,32.500,8,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Triceps Pushdown",,32.500,9,,,NORMAL_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Lateral Raise",,20.000,10,,,DROP_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Lateral Raise",,20.000,10,,,DROP_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Lateral Raise",,15.000,9,,,DROP_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Lateral Raise",,20.000,10,,,DROP_SET
PUSH,"2026-04-17 19:00:09",00:53:03,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Barbell Lying Row on Rack",,40.000,12,,,WARMUP_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Barbell Lying Row on Rack",,65.000,2,,,FEEDER_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Barbell Lying Row on Rack",,65.000,12,,,TOP_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Barbell Lying Row on Rack",,60.000,12,,,BACK_OFF_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Lever One Arm Low Row",,70.000,10,,,NORMAL_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Lever One Arm Low Row",,70.000,10,,,NORMAL_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Lever One Arm Low Row",,70.000,9,,,NORMAL_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Lever High Row",,90.000,11,,,NORMAL_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Lever High Row",,80.000,12,,,TOP_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Lever High Row",,60.000,14,,,BACK_OFF_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Cable Unilateral Bicep Curl",,25.000,9,,,NORMAL_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Cable Unilateral Bicep Curl",,20.000,8,,,NORMAL_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Cable Unilateral Bicep Curl",,20.000,7,,,NORMAL_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Cross Body Hammer Curl",,12.000,3,,,MYO_REPS_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Lever Seated Reverse Fly",,22.500,8,,,NORMAL_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Lever Seated Reverse Fly",,22.500,6,,,NORMAL_SET
PULL,"2026-04-16 12:06:56",00:52:31,"Lever Seated Reverse Fly",,20.000,9,,,NORMAL_SET
"LEG ","2026-04-15 12:03:24",00:44:44,"Lever Belt Squat",,85.000,5,,,WARMUP_SET
"LEG ","2026-04-15 12:03:24",00:44:44,"Lever Belt Squat",,150.000,2,,,FEEDER_SET
"LEG ","2026-04-15 12:03:24",00:44:44,"Lever Belt Squat",,200.000,4,,,TOP_SET
"LEG ","2026-04-15 12:03:24",00:44:44,"Lever Belt Squat",,180.000,5,,,BACK_OFF_SET
"LEG ","2026-04-15 12:03:24",00:44:44,"Smith Deadlift",,40.000,7,,,FEEDER_SET
"LEG ","2026-04-15 12:03:24",00:44:44,"Smith Deadlift",,60.000,2,,,FEEDER_SET
"LEG ","2026-04-15 12:03:24",00:44:44,"Smith Deadlift",,65.000,7,,,TOP_SET
"LEG ","2026-04-15 12:03:24",00:44:44,"Smith Deadlift",,60.000,8,,,BACK_OFF_SET
"LEG ","2026-04-15 12:03:24",00:44:44,"Lever Lying Leg Curl",,22.500,15,,,NORMAL_SET
"LEG ","2026-04-15 12:03:24",00:44:44,"Lever Lying Leg Curl",,17.500,9,,,DROP_SET
"LEG ","2026-04-15 12:03:24",00:44:44,"Lever Lying Leg Curl",,12.500,13,,,DROP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Incline Chest Press",,40.000,12,,,WARMUP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Incline Chest Press",,80.000,2,,,FEEDER_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Incline Chest Press",,100.000,6,,,TOP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Incline Chest Press",,80.000,8,,,BACK_OFF_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Chest Press",,65.000,8,,,NORMAL_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Chest Press",,55.000,7,,,NORMAL_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Chest Press",,60.000,6,,,NORMAL_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Shoulder Press",,65.000,9,,,NORMAL_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Shoulder Press",,65.000,8,,,NORMAL_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Shoulder Press",,65.000,9,,,NORMAL_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Lateral Raise",,32.500,10,,,DROP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Lateral Raise",,22.500,10,,,DROP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Lateral Raise",,17.500,10,,,DROP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Lateral Raise",,32.500,10,,,DROP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Lateral Raise",,20.000,8,,,DROP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Lateral Raise",,15.000,8,,,DROP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Lateral Raise",,32.500,10,,,DROP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Lateral Raise",,20.000,8,,,DROP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Lever Lateral Raise",,15.000,6,,,DROP_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"High Pulley Overhead Tricep Extension",,37.500,12,,,NORMAL_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"High Pulley Overhead Tricep Extension",,37.500,9,,,NORMAL_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"High Pulley Overhead Tricep Extension",,37.500,8,,,NORMAL_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Triceps Pushdown",,32.500,9,,,NORMAL_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Triceps Pushdown",,32.500,8,,,NORMAL_SET
PUSH,"2026-04-14 11:40:16",00:56:18,"Triceps Pushdown",,32.500,7,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Barbell Lying Row on Rack",,40.000,12,,,WARMUP_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Barbell Lying Row on Rack",,65.000,2,,,FEEDER_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Barbell Lying Row on Rack",,70.000,11,,,TOP_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Barbell Lying Row on Rack",,60.000,12,,,BACK_OFF_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Lever High Row",,100.000,8,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Lever High Row",,80.000,11,,,TOP_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Lever High Row",,80.000,10,,,BACK_OFF_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Lever One Arm Low Row",,70.000,9,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Lever One Arm Low Row",,70.000,8,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Lever One Arm Low Row",,70.000,8,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Cable Unilateral Bicep Curl",,25.000,8,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Cable Unilateral Bicep Curl",,20.000,9,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Cable Unilateral Bicep Curl",,20.000,7,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Cross Body Hammer Curl",,12.000,10,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Cross Body Hammer Curl",,12.000,3,,,MYO_REPS_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Lever Seated Reverse Fly",,22.500,8,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Lever Seated Reverse Fly",,22.500,8,,,NORMAL_SET
PULL,"2026-04-13 11:21:21",00:54:46,"Lever Seated Reverse Fly",,22.500,6,,,NORMAL_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Incline Chest Press",,40.000,12,,,WARMUP_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Incline Chest Press",,80.000,2,,,FEEDER_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Incline Chest Press",,100.000,7,,,TOP_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Incline Chest Press",,90.000,7,,,BACK_OFF_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Chest Press",,55.000,10,,,NORMAL_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Chest Press",,65.000,7,,,NORMAL_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Chest Press",,60.000,6,,,NORMAL_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Shoulder Press",,65.000,8,,,NORMAL_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Shoulder Press",,65.000,8,,,NORMAL_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Shoulder Press",,65.000,7,,,NORMAL_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Lateral Raise",,20.000,10,,,DROP_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Lateral Raise",,20.000,10,,,DROP_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Lateral Raise",,15.000,7,,,DROP_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Lateral Raise",,20.000,6,,,DROP_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Lever Lateral Raise",,15.000,6,,,DROP_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"High Pulley Overhead Tricep Extension",,37.500,12,,,NORMAL_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"High Pulley Overhead Tricep Extension",,37.500,8,,,NORMAL_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"High Pulley Overhead Tricep Extension",,37.500,9,,,NORMAL_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Triceps Pushdown",,32.500,8,,,NORMAL_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Triceps Pushdown",,32.500,8,,,RIGHT_SET
PUSH,"2026-04-10 15:39:17",00:57:40,"Triceps Pushdown",,35.000,8,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Barbell Lying Row on Rack",,40.000,13,,,WARMUP_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Barbell Lying Row on Rack",,65.000,2,,,FEEDER_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Barbell Lying Row on Rack",,70.000,11,,,TOP_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Barbell Lying Row on Rack",,60.000,10,,,BACK_OFF_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Lever High Row",,100.000,8,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Lever High Row",,80.000,11,,,TOP_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Lever High Row",,90.000,8,,,BACK_OFF_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Lever One Arm Low Row",,70.000,9,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Lever One Arm Low Row",,70.000,9,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Lever One Arm Low Row",,70.000,8,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Cable Unilateral Bicep Curl",,25.000,9,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Cable Unilateral Bicep Curl",,20.000,9,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Cable Unilateral Bicep Curl",,20.000,8,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Cross Body Hammer Curl",,12.000,10,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Cross Body Hammer Curl",,12.000,3,,,MYO_REPS_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Lever Seated Reverse Fly",,22.500,8,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Lever Seated Reverse Fly",,22.500,7,,,NORMAL_SET
PULL,"2026-04-09 11:37:16",00:59:52,"Lever Seated Reverse Fly",,20.000,8,,,NORMAL_SET
"LEG ","2026-04-08 11:17:54",00:40:47,"Lever Belt Squat",,85.000,5,,,WARMUP_SET
"LEG ","2026-04-08 11:17:54",00:40:47,"Lever Belt Squat",,150.000,2,,,FEEDER_SET
"LEG ","2026-04-08 11:17:54",00:40:47,"Lever Belt Squat",,200.000,4,,,TOP_SET
"LEG ","2026-04-08 11:17:54",00:40:47,"Lever Belt Squat",,180.000,4,,,BACK_OFF_SET
"LEG ","2026-04-08 11:17:54",00:40:47,"Smith Deadlift",,40.000,5,,,FEEDER_SET
"LEG ","2026-04-08 11:17:54",00:40:47,"Smith Deadlift",,60.000,1,,,FEEDER_SET
"LEG ","2026-04-08 11:17:54",00:40:47,"Smith Deadlift",,70.000,6,,,TOP_SET
"LEG ","2026-04-08 11:17:54",00:40:47,"Smith Deadlift",,60.000,8,,,BACK_OFF_SET
"LEG ","2026-04-08 11:17:54",00:40:47,"Lever Lying Leg Curl",,22.500,15,,,NORMAL_SET
"LEG ","2026-04-08 11:17:54",00:40:47,"Lever Lying Leg Curl",,17.500,10,,,DROP_SET
"LEG ","2026-04-08 11:17:54",00:40:47,"Lever Lying Leg Curl",,12.500,10,,,DROP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Incline Chest Press",,40.000,12,,,WARMUP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Incline Chest Press",,80.000,2,,,FEEDER_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Incline Chest Press",,100.000,6,,,TOP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Incline Chest Press",,80.000,13,,,BACK_OFF_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Chest Press",,55.000,7,,,NORMAL_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Chest Press",,65.000,5,,,NORMAL_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Chest Press",,60.000,9,,,NORMAL_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Shoulder Press",,65.000,10,,,NORMAL_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Shoulder Press",,65.000,6,,,NORMAL_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Shoulder Press",,60.000,7,,,NORMAL_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Lateral Raise",,20.000,10,,,DROP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Lateral Raise",,30.000,8,,,DROP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Lateral Raise",,20.000,7,,,DROP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Lateral Raise",,30.000,10,,,DROP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Lateral Raise",,20.000,9,,,DROP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Lever Lateral Raise",,15.000,8,,,DROP_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"High Pulley Overhead Tricep Extension",,37.500,11,,,NORMAL_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"High Pulley Overhead Tricep Extension",,37.500,8,,,NORMAL_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"High Pulley Overhead Tricep Extension",,37.500,9,,,NORMAL_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Triceps Pushdown",,32.500,8,,,NORMAL_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Triceps Pushdown",,32.500,7,,,NORMAL_SET
PUSH,"2026-04-07 09:40:06",01:01:42,"Triceps Pushdown",,32.500,7,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Barbell Lying Row on Rack",,40.000,13,,,WARMUP_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Barbell Lying Row on Rack",,65.000,2,,,FEEDER_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Barbell Lying Row on Rack",,70.000,11,,,TOP_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Barbell Lying Row on Rack",,60.000,10,,,BACK_OFF_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Lever High Row",,100.000,7,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Lever High Row",,80.000,11,,,TOP_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Lever High Row",,90.000,7,,,BACK_OFF_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Lever One Arm Low Row",,80.000,8,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Lever One Arm Low Row",,80.000,7,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Lever One Arm Low Row",,80.000,8,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Cable Unilateral Bicep Curl",,25.000,9,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Cable Unilateral Bicep Curl",,20.000,11,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Cable Unilateral Bicep Curl",,20.000,9,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Cross Body Hammer Curl",,12.000,12,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Cross Body Hammer Curl",,12.000,3,,,MYO_REPS_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Lever Seated Reverse Fly",,20.000,12,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Lever Seated Reverse Fly",,20.000,10,,,NORMAL_SET
PULL,"2026-04-06 12:03:56",01:00:02,"Lever Seated Reverse Fly",,20.000,9,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Incline Chest Press",,40.000,12,,,WARMUP_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Incline Chest Press",,70.000,2,,,FEEDER_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Incline Chest Press",,100.000,6,,,TOP_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Incline Chest Press",,80.000,9,,,BACK_OFF_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Chest Press",,55.000,10,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Chest Press",,65.000,7,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Chest Press",,60.000,6,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Shoulder Press",,65.000,10,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Shoulder Press",,65.000,8,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Shoulder Press",,65.000,8,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Lateral Raise",,32.500,10,,,DROP_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Lateral Raise",,22.500,10,,,DROP_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Lateral Raise",,17.500,8,,,DROP_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Lateral Raise",,32.500,10,,,DROP_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Lateral Raise",,22.500,8,,,DROP_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Lateral Raise",,17.500,7,,,DROP_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Lateral Raise",,30.000,8,,,DROP_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Lateral Raise",,20.000,6,,,DROP_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Lever Lateral Raise",,15.000,10,,,DROP_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"High Pulley Overhead Tricep Extension",,37.500,12,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"High Pulley Overhead Tricep Extension",,37.500,10,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"High Pulley Overhead Tricep Extension",,37.500,9,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Triceps Pushdown",,32.500,8,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Triceps Pushdown",,32.500,7,,,NORMAL_SET
PUSH,"2026-03-31 15:59:41",00:59:51,"Triceps Pushdown",,32.500,7,,,NORMAL_SET
PULL,"2026-03-30 15:05:39",00:57:39,"Barbell Lying Row on Rack",,40.000,12,,,WARMUP_SET
PULL,"2026-03-30 15:05:39",00:57:39,"Barbell Lying Row on Rack",,65.000,2,,,FEEDER_SET
